ID	AGE	INCOME	GENDER	MARITAL	NUMKIDS	NUMCARDS	HOWPAID	MORTGAGE	STORECAR	LOANS	RISK
101665	23	23175	f	married  	2	0	weekly 	y	2	1	bad profit
101233	20	23172	m	married  	2	0	weekly 	y	3	1	bad profit
102840	33	23167	m	single   	0	2	monthly	n	1	1	bad profit
100945	34	23164	f	married  	2	0	weekly 	y	2	2	bad profit
101046	19	23163	f	married  	1	1	weekly 	y	3	1	bad loss  
102798	25	23161	m	single   	0	3	weekly 	y	1	1	bad profit
102894	40	23160	f	divsepwid	3	6	weekly 	y	3	2	good risk 
101963	25	23159	f	married  	1	2	monthly	y	2	1	bad profit
101671	35	23158	m	married  	1	1	monthly	y	1	2	bad profit
102838	25	23158	f	single   	0	1	monthly	y	3	1	bad profit
102420	22	23154	f	single   	1	1	monthly	n	3	1	good risk 
102890	40	23152	f	divsepwid	4	6	weekly 	n	3	2	bad profit
101555	22	23152	f	married  	1	2	monthly	y	1	2	bad profit
101247	38	23149	m	married  	2	0	weekly 	y	2	2	bad profit
101401	21	23149	m	married  	2	1	monthly	y	2	2	bad profit
101676	23	23147	m	married  	1	0	weekly 	y	1	2	bad profit
101797	36	23146	f	married  	1	0	monthly	y	3	2	bad profit
101084	19	23137	f	married  	2	2	monthly	y	3	1	bad profit
101845	24	23133	m	married  	1	1	monthly	y	2	1	bad profit
101808	22	23132	m	married  	2	0	weekly 	y	1	1	bad profit
100942	18	23131	f	married  	1	2	weekly 	y	1	1	bad profit
103546	48	23130	m	divsepwid	2	5	weekly 	y	3	2	bad profit
102578	23	23125	f	single   	1	2	weekly 	y	2	1	bad loss  
101207	20	23120	m	married  	2	1	monthly	y	1	1	bad profit
102850	25	23119	m	single   	0	3	weekly 	y	2	1	bad loss  
101979	32	23118	f	married  	2	1	monthly	y	1	2	bad loss  
102809	25	23117	m	single   	0	2	monthly	y	3	1	bad profit
102501	23	23115	f	single   	0	2	monthly	y	1	1	bad profit
102386	22	23113	f	single   	0	2	weekly 	n	1	1	bad profit
102537	23	23107	f	single   	0	2	monthly	n	3	1	bad profit
100925	18	23106	m	married  	2	1	monthly	y	2	1	bad profit
101113	19	23104	f	married  	2	1	monthly	y	1	1	bad profit
101805	24	23101	f	married  	1	2	weekly 	y	2	1	bad profit
102404	22	23099	f	single   	1	1	weekly 	y	1	1	bad profit
101407	32	23097	f	married  	1	1	monthly	y	3	2	bad profit
102099	20	23094	m	single   	1	3	monthly	y	1	1	bad profit
100920	18	23094	f	married  	2	0	weekly 	y	3	1	bad profit
101051	28	23090	m	married  	2	2	weekly 	y	1	1	bad loss  
103466	47	23089	f	divsepwid	4	5	weekly 	n	3	2	bad profit
101681	23	23087	m	married  	2	0	weekly 	y	2	2	bad profit
101045	19	23086	m	married  	1	1	weekly 	y	2	2	bad profit
103924	45	23084	f	married  	2	3	weekly 	y	4	2	bad loss  
103693	50	23083	m	divsepwid	2	5	weekly 	y	5	3	bad profit
101964	25	23081	m	married  	2	1	monthly	y	3	2	bad profit
102245	21	23079	m	single   	0	2	monthly	y	3	1	bad profit
101541	22	23077	f	married  	2	2	monthly	y	2	1	bad profit
101049	19	23076	m	married  	2	1	monthly	y	3	1	bad profit
103384	36	23073	f	divsepwid	4	6	weekly 	n	5	2	bad profit
102520	23	23072	m	single   	0	1	weekly 	y	1	1	bad profit
102725	24	23069	f	single   	0	2	weekly 	n	1	1	bad profit
102832	25	23067	m	single   	1	1	monthly	y	1	1	bad profit
102115	20	23064	f	single   	1	3	monthly	n	2	1	bad profit
101391	29	23062	m	married  	1	0	weekly 	y	1	1	bad profit
102260	28	23061	m	single   	0	2	weekly 	n	2	1	bad profit
102244	21	23061	m	single   	0	1	monthly	n	3	1	bad profit
103918	33	23060	m	married  	2	4	weekly 	y	5	1	bad loss  
101930	25	23060	m	married  	2	2	weekly 	y	3	2	bad profit
101364	21	23056	f	married  	1	1	weekly 	y	2	2	bad profit
101204	20	23054	f	married  	1	1	weekly 	y	2	1	bad profit
103051	42	23045	m	divsepwid	4	6	weekly 	y	3	3	good risk 
101848	30	23042	f	married  	2	0	monthly	y	2	1	bad profit
102549	23	23042	m	single   	0	3	monthly	y	2	1	bad profit
102864	25	23040	m	single   	0	3	monthly	n	2	1	bad profit
101532	30	23039	m	married  	1	0	weekly 	y	1	1	bad profit
102240	21	23039	m	single   	1	2	weekly 	n	2	1	bad profit
102082	20	23038	f	single   	1	1	weekly 	n	1	1	bad profit
101392	21	23031	m	married  	1	2	monthly	y	2	2	bad profit
102109	20	23025	m	single   	0	1	weekly 	n	1	1	good risk 
101083	19	23023	f	married  	2	1	weekly 	y	2	2	bad profit
101402	21	23021	m	married  	2	1	weekly 	y	3	1	bad profit
101111	19	23018	m	married  	2	2	monthly	y	3	1	bad profit
101552	22	23009	m	married  	1	0	monthly	y	3	2	bad profit
102812	25	23007	f	single   	1	1	monthly	y	3	1	good risk 
102421	22	23006	f	single   	1	1	weekly 	y	1	1	bad profit
103475	29	23005	m	divsepwid	3	6	weekly 	y	4	3	good risk 
102693	32	23001	m	single   	1	2	weekly 	n	1	1	bad profit
102249	21	23001	f	single   	0	3	weekly 	y	3	1	bad profit
102174	21	22994	m	single   	1	1	weekly 	n	1	1	bad profit
102476	23	22989	f	single   	0	2	monthly	y	1	1	bad profit
103039	42	22980	f	divsepwid	4	5	weekly 	y	3	3	bad profit
101014	19	22980	f	married  	2	1	monthly	y	1	1	bad profit
101441	22	22972	f	married  	1	0	weekly 	y	2	2	bad profit
103615	37	22970	m	divsepwid	2	6	weekly 	y	5	2	bad loss  
101039	19	22964	m	married  	2	1	monthly	y	1	1	bad profit
102951	41	22962	f	divsepwid	3	6	weekly 	n	3	3	bad loss  
101293	21	22961	m	married  	1	1	monthly	y	2	2	bad profit
102466	23	22952	f	single   	1	1	monthly	y	1	1	bad profit
100880	18	22950	m	married  	1	0	monthly	y	1	2	bad profit
102136	21	22945	m	single   	0	2	monthly	n	2	1	bad loss  
101590	36	22942	m	married  	1	2	monthly	y	1	2	bad profit
100963	19	22940	m	married  	1	2	monthly	y	2	1	bad profit
100998	19	22940	m	married  	2	1	monthly	y	2	1	bad profit
102206	28	22938	f	single   	0	1	weekly 	y	1	1	bad profit
103746	40	22930	f	married  	3	4	weekly 	y	5	1	bad loss  
103808	33	22925	f	married  	2	4	weekly 	y	5	1	bad loss  
102473	32	22925	m	single   	1	2	monthly	n	1	1	bad profit
100866	18	22925	m	married  	1	2	monthly	y	2	1	bad profit
101733	24	22923	f	married  	2	1	weekly 	y	1	2	bad loss  
102344	22	22919	m	single   	1	3	monthly	n	2	1	bad profit
101883	25	22918	m	married  	2	1	monthly	y	3	1	bad profit
102180	21	22918	m	single   	0	3	weekly 	n	3	1	bad profit
101620	23	22912	m	married  	2	0	monthly	y	1	2	bad profit
103810	42	22905	f	married  	2	3	monthly	y	4	1	bad loss  
101918	26	22905	m	married  	1	0	monthly	y	2	1	bad profit
102198	21	22901	m	single   	0	3	monthly	y	1	1	bad profit
101426	30	22889	m	married  	2	1	monthly	y	3	1	bad profit
101467	22	22889	m	married  	1	1	monthly	y	2	2	bad profit
101187	20	22888	f	married  	1	2	monthly	y	3	1	bad profit
101037	26	22884	f	married  	2	0	monthly	y	3	2	bad loss  
102595	24	22883	f	single   	0	2	monthly	n	2	1	bad profit
102303	22	22882	m	single   	0	2	monthly	n	2	1	bad profit
103287	45	22877	f	divsepwid	4	6	weekly 	n	4	3	bad profit
101767	24	22877	m	married  	2	0	monthly	y	1	1	bad profit
102045	20	22868	f	single   	0	1	weekly 	y	1	1	bad profit
101123	20	22866	f	married  	1	1	monthly	y	3	1	bad profit
101923	25	22864	m	married  	2	2	monthly	y	2	2	bad profit
101777	27	22857	m	married  	1	0	monthly	y	2	1	bad profit
103273	45	22849	f	divsepwid	2	5	weekly 	y	3	2	bad profit
103441	37	22848	m	divsepwid	3	6	weekly 	n	3	2	bad profit
102487	30	22845	m	single   	1	1	monthly	y	2	1	bad profit
101585	23	22845	f	married  	1	2	weekly 	y	2	1	bad profit
103359	35	22844	f	divsepwid	3	5	weekly 	n	3	2	good risk 
102313	22	22833	f	single   	0	2	monthly	y	2	1	bad profit
100955	19	22833	f	married  	1	2	weekly 	y	1	2	bad profit
102301	35	22831	f	single   	0	1	monthly	y	3	1	bad profit
101771	24	22830	f	married  	1	1	weekly 	y	1	2	bad profit
101781	24	22829	m	married  	1	1	weekly 	y	2	2	bad profit
102208	21	22821	f	single   	0	2	weekly 	y	2	1	bad profit
102000	20	22821	f	single   	0	1	weekly 	n	3	1	bad profit
101488	37	22818	m	married  	1	2	weekly 	y	1	2	bad profit
102181	21	22818	m	single   	1	1	monthly	n	1	1	bad profit
101865	25	22817	f	married  	1	0	monthly	y	2	2	bad profit
100817	18	22817	m	married  	1	2	monthly	y	2	1	bad loss  
102434	23	22816	f	single   	1	2	weekly 	n	2	1	bad loss  
102776	34	22814	f	single   	1	1	monthly	n	3	1	bad profit
100953	38	22812	m	married  	1	0	weekly 	y	3	1	bad profit
102616	24	22810	f	single   	0	1	weekly 	n	3	1	bad profit
101484	22	22810	f	married  	2	2	weekly 	y	3	2	bad profit
100952	19	22807	f	married  	1	0	monthly	y	3	1	bad profit
103205	44	22801	f	divsepwid	3	6	weekly 	y	5	3	good risk 
101476	22	22798	m	married  	1	1	weekly 	y	2	1	good risk 
102949	41	22797	f	divsepwid	3	6	weekly 	y	5	2	bad profit
100886	18	22795	m	married  	1	2	monthly	y	3	1	bad profit
102955	41	22793	f	divsepwid	2	5	weekly 	y	5	3	bad loss  
101174	38	22789	m	married  	1	0	weekly 	y	2	2	bad profit
100971	19	22789	f	married  	2	2	monthly	y	2	1	bad profit
102057	20	22787	f	single   	1	2	weekly 	n	3	1	bad profit
103037	42	22775	f	divsepwid	3	6	weekly 	n	3	3	bad profit
102606	24	22775	f	single   	1	2	monthly	y	3	1	bad profit
101036	19	22775	m	married  	1	2	weekly 	y	3	1	bad profit
101869	25	22763	f	married  	2	2	weekly 	y	3	2	bad profit
103531	48	22760	m	divsepwid	2	5	weekly 	y	4	3	bad loss  
102664	37	22758	m	single   	0	3	monthly	n	2	1	bad loss  
103457	30	22756	m	divsepwid	4	5	weekly 	n	5	3	bad profit
103983	47	22756	m	married  	3	4	monthly	y	4	1	bad loss  
102947	41	22752	m	divsepwid	3	5	weekly 	y	5	3	bad loss  
101035	26	22750	f	married  	1	2	weekly 	y	2	1	bad profit
102797	25	22750	m	single   	1	3	monthly	n	1	1	bad profit
101149	32	22743	m	married  	1	0	weekly 	y	2	1	bad profit
102330	22	22743	f	single   	0	3	weekly 	y	1	1	bad profit
103616	49	22742	f	divsepwid	2	6	weekly 	y	5	3	bad loss  
102639	36	22742	m	single   	0	1	monthly	n	3	1	bad profit
101449	22	22741	f	married  	1	0	weekly 	y	1	2	bad profit
101200	20	22738	f	married  	1	1	weekly 	y	3	1	bad profit
100851	18	22729	f	married  	2	2	weekly 	y	1	1	bad profit
102358	22	22725	f	single   	1	3	weekly 	y	1	1	bad profit
101341	21	22725	f	married  	2	1	weekly 	y	1	1	bad profit
100887	18	22724	f	married  	1	2	weekly 	y	3	1	good risk 
101857	25	22710	f	married  	1	1	weekly 	y	2	1	bad profit
100821	18	22707	m	married  	1	1	weekly 	y	3	1	good risk 
101286	21	22705	m	married  	2	1	weekly 	y	1	2	bad profit
103031	42	22703	f	divsepwid	3	6	weekly 	n	5	3	bad loss  
100835	18	22699	m	married  	1	2	monthly	y	3	2	bad profit
101193	20	22694	f	married  	1	0	monthly	y	2	1	bad profit
101910	25	22692	f	married  	1	1	weekly 	y	1	1	bad profit
100959	19	22685	m	married  	2	2	monthly	y	2	1	bad profit
101786	24	22677	f	married  	1	0	weekly 	y	2	1	good risk 
103532	48	22673	f	divsepwid	2	5	weekly 	n	3	2	bad profit
101158	20	22672	f	married  	1	1	monthly	y	3	2	bad profit
100870	18	22668	m	married  	2	0	monthly	y	3	2	bad profit
101609	23	22666	f	married  	1	1	monthly	y	3	1	bad profit
102299	22	22666	f	single   	0	1	monthly	y	1	1	bad profit
101197	20	22665	f	married  	2	2	weekly 	y	1	2	bad profit
101603	23	22663	m	married  	2	1	monthly	y	3	2	bad profit
100865	18	22662	m	married  	1	1	weekly 	y	3	2	bad profit
102352	22	22659	m	single   	1	3	weekly 	n	3	1	bad loss  
103035	42	22651	m	divsepwid	2	6	weekly 	y	4	3	good risk 
101150	20	22650	m	married  	1	0	weekly 	y	3	1	good risk 
101482	36	22643	m	married  	2	2	monthly	y	3	1	good risk 
102946	41	22638	f	divsepwid	2	6	weekly 	n	4	2	bad profit
103878	44	22631	m	married  	2	3	weekly 	y	5	2	bad loss  
102021	20	22618	m	single   	1	1	monthly	n	3	1	bad profit
102024	20	22617	m	single   	0	2	weekly 	n	3	1	bad profit
101769	32	22615	m	married  	2	2	monthly	y	3	2	bad profit
102032	20	22614	f	single   	0	2	weekly 	n	1	1	bad profit
102134	21	22607	f	single   	0	1	monthly	n	1	1	bad profit
101489	22	22602	m	married  	2	0	monthly	y	2	1	bad profit
102611	24	22595	f	single   	0	3	monthly	n	3	1	bad profit
101772	24	22593	m	married  	1	2	weekly 	y	3	1	bad loss  
101911	25	22590	f	married  	1	2	monthly	y	2	1	bad profit
100993	19	22585	f	married  	1	2	monthly	y	2	2	bad profit
103364	46	22584	m	divsepwid	4	6	weekly 	n	5	2	bad profit
102334	22	22583	m	single   	0	1	monthly	n	2	1	bad profit
102661	24	22580	m	single   	0	2	monthly	n	1	1	bad profit
101163	20	22580	f	married  	2	1	monthly	y	3	1	bad profit
102140	21	22579	m	single   	0	3	monthly	n	2	1	bad profit
101188	20	22569	m	married  	2	0	weekly 	y	1	2	bad profit
103444	38	22564	f	divsepwid	4	5	weekly 	y	4	2	good risk 
101182	20	22561	m	married  	1	1	monthly	y	3	1	bad profit
101902	25	22559	m	married  	1	0	monthly	y	3	2	bad profit
103366	36	22558	m	divsepwid	2	6	weekly 	n	3	3	bad profit
103611	49	22544	f	divsepwid	3	5	weekly 	y	5	2	bad profit
103915	45	22543	f	married  	2	4	weekly 	y	5	2	good risk 
100981	19	22543	f	married  	1	1	weekly 	y	1	1	bad loss  
101583	23	22538	f	married  	1	2	monthly	y	3	2	bad profit
100823	18	22536	f	married  	2	0	monthly	y	1	1	bad profit
102479	23	22534	m	single   	1	1	weekly 	y	1	1	bad profit
102304	22	22532	m	single   	1	2	monthly	y	2	1	bad profit
101282	21	22531	f	married  	1	0	monthly	y	3	2	bad profit
102167	21	22531	f	single   	1	1	weekly 	n	1	1	bad profit
102456	23	22528	f	single   	0	3	weekly 	n	2	1	bad profit
103442	30	22525	f	divsepwid	3	6	weekly 	n	3	3	bad loss  
103108	43	22515	m	divsepwid	2	5	weekly 	n	4	3	good risk 
101129	20	22514	f	married  	2	1	monthly	y	1	1	bad profit
102028	28	22511	m	single   	1	2	weekly 	n	3	1	bad profit
101417	31	22506	f	married  	1	1	weekly 	y	3	1	bad profit
102445	23	22503	m	single   	0	3	monthly	y	2	1	bad profit
101203	20	22501	m	married  	2	2	weekly 	y	2	2	bad profit
101460	32	22496	m	married  	1	1	monthly	y	1	2	bad profit
103446	47	22493	m	divsepwid	4	5	weekly 	n	3	3	bad loss  
102211	21	22493	f	single   	1	1	monthly	n	2	1	bad profit
102771	31	22489	f	single   	1	1	monthly	n	1	1	bad loss  
103620	49	22487	m	divsepwid	4	5	weekly 	n	5	2	bad profit
101881	25	22486	f	married  	2	0	weekly 	y	1	1	bad profit
101766	24	22483	f	married  	1	2	weekly 	y	2	1	bad profit
103841	43	22475	f	married  	3	3	monthly	y	4	2	bad loss  
101285	21	22470	m	married  	2	0	monthly	y	3	2	bad profit
100967	19	22466	m	married  	1	0	weekly 	y	2	2	good risk 
101892	25	22465	m	married  	1	0	weekly 	y	1	1	bad profit
103538	48	22464	m	divsepwid	4	5	weekly 	y	4	2	bad profit
101895	31	22462	m	married  	2	2	monthly	y	1	1	bad profit
100850	18	22456	m	married  	2	1	weekly 	y	2	1	bad profit
103951	46	22450	m	married  	3	4	weekly 	y	4	1	bad loss  
102164	21	22447	f	single   	1	2	monthly	n	1	1	bad profit
103750	40	22446	m	married  	2	4	weekly 	y	5	2	bad loss  
100848	18	22446	f	married  	1	2	weekly 	y	2	2	bad profit
101888	28	22445	m	married  	2	0	monthly	y	3	1	bad profit
102156	21	22445	m	single   	1	1	monthly	y	1	1	bad profit
103440	47	22444	m	divsepwid	3	6	weekly 	y	4	2	bad loss  
102333	22	22443	m	single   	1	2	weekly 	n	2	1	bad profit
102350	22	22441	f	single   	1	2	weekly 	n	3	1	bad profit
101890	38	22439	f	married  	2	1	weekly 	y	2	2	bad profit
101145	20	22432	f	married  	2	0	weekly 	y	3	2	bad profit
102757	25	22431	m	single   	1	2	monthly	n	2	1	bad profit
101611	27	22428	f	married  	2	0	monthly	y	2	1	bad loss  
101455	22	22426	m	married  	2	2	weekly 	y	2	1	bad loss  
102433	23	22425	f	single   	1	1	weekly 	y	1	1	bad profit
104051	49	22423	m	married  	3	4	monthly	y	5	1	good risk 
102496	23	22423	m	single   	1	3	weekly 	y	3	1	bad profit
101178	20	22420	f	married  	1	2	weekly 	y	3	1	bad loss  
101746	24	22416	m	married  	1	1	monthly	y	3	1	bad profit
102754	25	22407	f	single   	0	3	weekly 	y	3	1	bad profit
102446	23	22402	f	single   	1	1	monthly	n	2	1	bad profit
102336	22	22395	m	single   	1	2	monthly	n	2	1	bad profit
101632	23	22394	m	married  	2	0	monthly	y	2	1	bad profit
102135	27	22391	m	single   	0	1	weekly 	y	3	1	bad profit
102306	22	22387	m	single   	1	2	weekly 	n	1	1	bad profit
102482	23	22384	m	single   	1	3	weekly 	n	3	1	bad profit
102644	24	22383	m	single   	0	1	monthly	y	1	1	bad loss  
101785	33	22379	f	married  	1	0	monthly	y	1	1	bad profit
101774	31	22377	m	married  	2	1	monthly	y	3	1	bad profit
101421	34	22375	m	married  	1	2	weekly 	y	3	2	bad profit
102014	35	22374	m	single   	1	2	weekly 	y	3	1	bad loss  
100857	36	22366	f	married  	1	1	weekly 	y	1	1	bad profit
102201	21	22365	m	single   	1	1	monthly	y	3	1	bad profit
102457	26	22364	m	single   	1	1	monthly	y	1	1	bad profit
101311	21	22362	m	married  	2	2	weekly 	y	2	2	bad profit
102627	24	22361	m	single   	1	2	monthly	n	2	1	bad profit
102881	40	22357	f	divsepwid	2	6	weekly 	y	5	2	bad loss  
103880	44	22353	f	married  	3	4	monthly	y	4	1	bad profit
102665	24	22351	m	single   	1	1	weekly 	y	2	1	bad profit
103439	47	22349	f	divsepwid	3	5	weekly 	y	5	3	bad loss  
103840	31	22349	f	married  	3	3	monthly	y	4	1	bad loss  
101128	20	22335	m	married  	1	2	weekly 	y	1	1	bad profit
101030	19	22335	m	married  	2	2	monthly	y	2	2	bad profit
101744	38	22331	m	married  	1	0	monthly	y	3	2	bad profit
103370	46	22328	m	divsepwid	3	6	weekly 	n	5	2	bad loss  
102624	24	22323	m	single   	0	3	weekly 	n	1	1	bad loss  
100957	19	22318	f	married  	2	1	monthly	y	1	1	bad profit
101135	20	22312	m	married  	1	1	weekly 	y	3	2	bad profit
101194	20	22310	f	married  	1	1	monthly	y	1	1	bad profit
101038	19	22309	f	married  	2	0	weekly 	y	3	1	bad profit
102964	41	22308	f	divsepwid	4	6	weekly 	y	4	2	bad loss  
103979	47	22296	f	married  	3	4	weekly 	y	4	2	bad loss  
102345	22	22294	m	single   	0	1	monthly	n	1	1	bad profit
102442	23	22286	f	single   	0	1	monthly	n	3	1	bad profit
104053	49	22281	f	married  	3	3	monthly	y	5	1	bad loss  
101033	19	22280	m	married  	1	0	weekly 	y	2	1	bad profit
101996	20	22277	f	single   	1	2	monthly	y	3	1	bad profit
102189	21	22269	m	single   	1	1	weekly 	y	1	1	bad profit
103621	49	22262	m	divsepwid	4	6	weekly 	y	3	2	bad profit
101742	24	22262	f	married  	2	0	monthly	y	3	1	bad profit
101737	24	22255	m	married  	1	0	weekly 	y	2	2	bad profit
102285	22	22253	f	single   	0	1	weekly 	n	3	1	bad profit
101871	25	22242	f	married  	1	0	monthly	y	2	1	bad profit
103690	50	22238	f	divsepwid	4	5	weekly 	n	4	3	good risk 
101183	20	22238	m	married  	1	1	weekly 	y	2	1	bad profit
101876	25	22234	f	married  	1	0	weekly 	y	1	1	bad profit
102031	20	22234	f	single   	0	2	weekly 	y	1	1	bad profit
101438	22	22232	f	married  	2	2	weekly 	y	2	2	bad profit
101486	33	22231	f	married  	1	0	monthly	y	3	1	bad profit
100871	18	22231	m	married  	2	0	weekly 	y	1	2	bad profit
103365	27	22228	f	divsepwid	2	5	weekly 	n	3	2	bad loss  
102292	22	22228	f	single   	0	1	monthly	n	1	1	bad profit
101491	22	22225	m	married  	2	1	monthly	y	1	1	bad profit
101165	20	22222	m	married  	2	2	weekly 	y	3	1	bad loss  
101186	20	22220	f	married  	1	2	monthly	y	2	2	bad profit
101147	36	22218	f	married  	1	0	monthly	y	2	2	bad profit
101868	25	22218	m	married  	1	2	weekly 	y	1	1	bad loss  
102327	22	22217	f	single   	0	1	monthly	y	3	1	bad profit
101016	19	22216	m	married  	2	2	weekly 	y	3	1	bad profit
102044	20	22214	m	single   	0	1	monthly	n	3	1	bad profit
101863	28	22203	m	married  	2	0	monthly	y	2	1	bad profit
101433	22	22203	f	married  	2	0	monthly	y	1	2	bad loss  
101596	23	22193	f	married  	2	2	weekly 	y	3	2	bad profit
101864	25	22192	m	married  	2	1	monthly	y	1	1	bad profit
102455	34	22182	m	single   	0	3	weekly 	y	3	1	bad profit
101494	22	22181	m	married  	2	2	weekly 	y	3	1	bad profit
101137	20	22171	f	married  	2	0	monthly	y	3	2	bad profit
102948	29	22168	m	divsepwid	3	5	weekly 	n	3	2	bad profit
101328	21	22167	f	married  	1	2	monthly	y	1	1	bad profit
101862	25	22166	f	married  	1	1	monthly	y	2	1	bad profit
102764	25	22163	m	single   	1	2	weekly 	y	1	1	bad profit
101858	25	22154	m	married  	1	1	weekly 	y	2	2	bad loss  
101750	24	22152	f	married  	2	2	weekly 	y	1	2	bad profit
101148	20	22152	m	married  	1	0	monthly	y	3	1	bad profit
101480	26	22146	f	married  	2	0	weekly 	y	2	2	bad profit
102324	22	22145	m	single   	1	2	monthly	y	1	1	bad profit
103744	40	22140	f	married  	2	4	monthly	y	4	1	bad loss  
101630	23	22138	f	married  	1	2	monthly	y	2	2	bad profit
102018	35	22137	m	single   	0	1	weekly 	n	2	1	bad profit
102138	21	22136	f	single   	0	2	weekly 	y	3	1	bad profit
102468	23	22128	m	single   	1	3	monthly	n	3	1	bad profit
101734	36	22122	m	married  	2	2	monthly	y	2	1	bad profit
102297	37	22121	f	single   	1	2	weekly 	y	2	1	bad profit
102436	23	22121	m	single   	0	1	monthly	n	3	1	bad profit
102204	21	22112	m	single   	1	2	weekly 	n	3	1	bad profit
104090	37	22109	f	married  	3	4	monthly	y	5	2	bad loss  
101007	19	22109	m	married  	2	0	weekly 	y	3	1	bad profit
101319	21	22104	f	married  	1	0	monthly	y	3	2	bad profit
102441	23	22103	m	single   	1	2	weekly 	y	2	1	bad profit
101886	25	22102	m	married  	1	1	monthly	y	3	2	bad profit
101465	22	22100	f	married  	1	0	weekly 	y	1	2	bad loss  
102151	21	22099	f	single   	1	3	monthly	y	2	1	bad profit
101432	28	22098	m	married  	1	1	weekly 	y	2	1	bad profit
102762	25	22094	m	single   	0	3	weekly 	y	1	1	bad profit
103622	33	22091	f	divsepwid	4	6	weekly 	y	4	2	good risk 
103195	44	22091	f	divsepwid	3	6	weekly 	y	4	3	good risk 
101921	25	22089	m	married  	1	2	weekly 	y	3	1	bad profit
103119	43	22087	m	divsepwid	3	6	weekly 	y	4	3	bad loss  
101773	24	22084	m	married  	2	1	monthly	y	2	2	bad profit
101339	21	22084	f	married  	2	0	weekly 	y	2	1	bad profit
100983	19	22082	m	married  	1	1	weekly 	y	3	2	bad profit
100988	19	22077	f	married  	2	2	weekly 	y	1	2	bad profit
101631	28	22070	f	married  	1	2	weekly 	y	2	1	bad profit
102493	23	22068	f	single   	0	2	monthly	n	3	1	bad profit
102182	21	22066	f	single   	1	1	weekly 	n	2	1	bad profit
101879	25	22065	f	married  	1	1	weekly 	y	1	2	bad profit
102196	21	22063	f	single   	0	1	monthly	y	1	1	bad loss  
101430	22	22061	f	married  	2	2	monthly	y	3	2	bad profit
103682	50	22059	m	divsepwid	3	6	weekly 	y	5	2	bad profit
103980	47	22058	f	married  	3	4	monthly	y	5	2	bad loss  
100972	19	22049	f	married  	2	2	weekly 	y	2	1	bad profit
102043	20	22041	f	single   	1	3	weekly 	y	1	1	bad profit
102943	41	22036	m	divsepwid	2	5	weekly 	y	3	2	bad profit
102339	22	22036	m	single   	0	1	monthly	n	1	1	bad profit
102649	24	22033	f	single   	0	3	weekly 	n	2	1	bad profit
101608	28	22032	m	married  	1	1	monthly	y	2	2	bad profit
101004	19	22029	f	married  	1	2	monthly	y	1	1	bad profit
102785	25	22028	m	single   	0	3	monthly	y	3	1	bad profit
103608	49	22026	f	divsepwid	2	5	weekly 	y	4	3	bad profit
102295	22	22013	f	single   	1	1	monthly	n	3	1	bad profit
103356	46	22012	f	divsepwid	2	6	weekly 	n	3	3	good risk 
101169	27	22009	m	married  	2	1	weekly 	y	2	2	bad profit
102029	20	22009	f	single   	1	3	monthly	n	3	1	bad profit
102153	21	22008	f	single   	0	1	weekly 	n	3	1	bad profit
101448	22	22007	f	married  	1	0	monthly	y	2	2	bad profit
102746	25	22005	f	single   	1	3	monthly	n	1	1	bad loss  
102653	24	22005	f	single   	1	3	monthly	n	1	1	bad profit
101283	21	22002	m	married  	1	1	weekly 	y	1	2	bad loss  
100970	38	21991	m	married  	2	1	weekly 	y	1	2	bad profit
101434	22	21991	m	married  	2	0	weekly 	y	1	1	bad profit
101889	25	21988	m	married  	2	0	weekly 	y	3	1	bad profit
102200	21	21982	m	single   	0	3	weekly 	n	3	1	bad profit
102876	40	21975	f	divsepwid	4	6	weekly 	y	4	2	bad loss  
102176	28	21969	f	single   	1	2	monthly	y	1	1	bad profit
100985	19	21961	m	married  	2	1	weekly 	y	1	1	bad profit
100879	18	21960	f	married  	2	2	weekly 	y	1	2	bad loss  
100853	18	21953	m	married  	1	0	monthly	y	2	1	bad profit
101782	24	21950	f	married  	1	2	weekly 	y	3	2	bad profit
102880	40	21945	f	divsepwid	2	5	weekly 	n	5	3	bad loss  
102608	24	21941	m	single   	0	1	monthly	y	1	1	bad profit
103196	44	21938	f	divsepwid	3	6	weekly 	n	3	3	bad loss  
101759	24	21937	f	married  	2	2	weekly 	y	3	1	bad profit
101041	19	21937	f	married  	2	1	monthly	y	3	2	bad profit
101153	20	21936	m	married  	2	2	monthly	y	2	1	bad profit
101607	23	21935	f	married  	1	0	weekly 	y	1	2	bad profit
103781	41	21931	f	married  	3	3	weekly 	y	4	1	bad loss  
102008	20	21928	m	single   	1	2	weekly 	n	2	1	bad profit
102447	23	21914	m	single   	1	1	monthly	n	3	1	bad profit
101487	22	21914	m	married  	1	1	weekly 	y	1	1	bad loss  
102308	22	21908	m	single   	1	3	weekly 	n	3	1	bad profit
101291	38	21890	m	married  	2	2	weekly 	y	1	1	bad profit
102205	21	21875	f	single   	1	3	weekly 	y	2	1	bad profit
100826	18	21875	m	married  	1	0	weekly 	y	3	1	bad profit
101763	24	21872	m	married  	1	2	monthly	y	2	1	bad profit
103451	47	21870	m	divsepwid	3	5	weekly 	n	5	2	bad loss  
101018	19	21864	m	married  	1	1	weekly 	y	2	1	bad profit
102342	37	21862	f	single   	1	1	weekly 	n	2	1	bad profit
103111	43	21861	m	divsepwid	3	6	weekly 	n	5	3	bad profit
