No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
29190,2013,5,1,5,1,29.0,49.0,25.0,48.0,4.0,75.0,1018.0,8.0,cv,0.89,0.0,0.0
29191,2013,5,1,6,1,34.0,54.0,27.0,83.0,2.0,65.0,1018.0,8.0,NW,0.89,0.0,0.0
29192,2013,5,1,7,1,45.0,48.0,30.0,45.0,2.0,47.0,1018.0,13.0,cv,0.89,0.0,0.0
29193,2013,5,1,8,1,38.0,35.0,32.0,33.0,2.0,36.0,1018.0,17.0,cv,1.78,0.0,0.0
29194,2013,5,1,9,1,40.0,41.0,34.0,30.0,1.0,31.0,1018.0,18.0,cv,2.67,0.0,0.0
29195,2013,5,1,10,1,40.0,39.0,35.0,27.0,0.0,27.0,1017.0,19.0,NW,1.79,0.0,0.0
29196,2013,5,1,11,1,38.0,23.0,25.0,24.0,-2.0,21.0,1016.0,21.0,NW,3.58,0.0,0.0
29197,2013,5,1,12,1,44.0,29.0,25.0,28.0,-6.0,14.0,1015.0,22.0,SE,1.79,0.0,0.0
29198,2013,5,1,13,1,42.0,38.0,28.0,34.0,-7.0,12.0,1014.0,23.0,SE,3.58,0.0,0.0
29199,2013,5,1,14,1,44.0,39.0,28.0,33.0,-5.0,13.0,1013.0,25.0,cv,1.79,0.0,0.0
29200,2013,5,1,15,1,40.0,35.0,25.0,28.0,-5.0,13.0,1012.0,25.0,SE,3.13,0.0,0.0
29201,2013,5,1,16,1,50.0,38.0,32.0,35.0,-4.0,15.0,1011.0,24.0,SE,7.15,0.0,0.0
29202,2013,5,1,17,1,54.0,38.0,32.0,38.0,-1.0,20.0,1011.0,23.0,SE,12.96,0.0,0.0
29203,2013,5,1,18,1,51.0,43.0,38.0,59.0,-1.0,21.0,1011.0,22.0,SE,20.11,0.0,0.0
29204,2013,5,1,19,1,50.0,39.0,36.0,41.0,0.0,24.0,1012.0,21.0,SE,25.92,0.0,0.0
29205,2013,5,1,20,1,54.0,43.0,41.0,51.0,-1.0,22.0,1012.0,21.0,SE,29.05,0.0,0.0
29206,2013,5,1,21,1,66.0,57.0,50.0,56.0,0.0,31.0,1012.0,17.0,SE,30.84,0.0,0.0
29207,2013,5,1,22,1,81.0,70.0,59.0,70.0,1.0,36.0,1013.0,16.0,SE,32.63,0.0,0.0
29208,2013,5,1,23,1,81.0,64.0,59.0,71.0,4.0,47.0,1013.0,15.0,SE,35.76,0.0,0.0
29209,2013,5,2,0,1,42.0,45.0,37.0,55.0,1.0,36.0,1013.0,16.0,SE,38.89,0.0,0.0
29210,2013,5,2,1,1,44.0,40.0,35.0,52.0,0.0,33.0,1013.0,16.0,SE,42.02,0.0,0.0
29211,2013,5,2,2,1,45.0,53.0,34.0,53.0,1.0,38.0,1013.0,15.0,SE,43.81,0.0,0.0
29212,2013,5,2,3,1,49.0,56.0,40.0,57.0,2.0,44.0,1013.0,14.0,SE,45.6,0.0,0.0
29213,2013,5,2,4,1,55.0,67.0,50.0,72.0,3.0,47.0,1013.0,14.0,SE,49.62,0.0,0.0
29214,2013,5,2,5,1,77.0,80.0,64.0,88.0,5.0,54.0,1013.0,14.0,SE,52.75,0.0,0.0
29215,2013,5,2,6,1,81.0,105.0,78.0,98.0,6.0,62.0,1014.0,13.0,SE,54.54,0.0,0.0
29216,2013,5,2,7,1,87.0,104.0,83.0,103.0,6.0,58.0,1014.0,14.0,SE,57.67,0.0,0.0
29217,2013,5,2,8,1,89.0,96.0,85.0,100.0,6.0,51.0,1015.0,16.0,NE,1.79,0.0,0.0
29218,2013,5,2,9,1,94.0,93.0,74.0,102.0,7.0,51.0,1014.0,17.0,SE,1.79,0.0,0.0
29219,2013,5,2,10,1,65.0,73.0,51.0,75.0,7.0,45.0,1014.0,19.0,cv,0.89,0.0,0.0
29220,2013,5,2,11,1,67.0,66.0,52.0,78.0,4.0,32.0,1013.0,21.0,SE,3.13,0.0,0.0
29221,2013,5,2,12,1,92.0,89.0,69.0,89.0,2.0,26.0,1012.0,22.0,SE,4.92,0.0,0.0
29222,2013,5,2,13,1,99.0,93.0,77.0,98.0,3.0,26.0,1012.0,23.0,SE,8.94,0.0,0.0
29223,2013,5,2,14,1,103.0,90.0,75.0,96.0,1.0,22.0,1011.0,24.0,SE,12.07,0.0,0.0
29224,2013,5,2,15,1,109.0,95.0,82.0,97.0,2.0,23.0,1010.0,24.0,SE,15.2,0.0,0.0
29225,2013,5,2,16,1,110.0,97.0,84.0,96.0,4.0,28.0,1009.0,23.0,SE,19.22,0.0,0.0
29226,2013,5,2,17,1,101.0,91.0,79.0,95.0,3.0,26.0,1008.0,23.0,SE,23.24,0.0,0.0
29227,2013,5,2,18,1,95.0,80.0,70.0,86.0,4.0,32.0,1009.0,21.0,SE,29.05,0.0,0.0
29228,2013,5,2,19,1,88.0,80.0,68.0,94.0,3.0,32.0,1009.0,20.0,SE,33.97,0.0,0.0
29229,2013,5,2,20,1,78.0,82.0,73.0,79.0,4.0,37.0,1010.0,19.0,SE,39.78,0.0,0.0
29230,2013,5,2,21,1,88.0,92.0,77.0,87.0,4.0,39.0,1011.0,18.0,SE,44.7,0.0,0.0
29231,2013,5,2,22,1,86.0,81.0,77.0,81.0,4.0,41.0,1012.0,17.0,SE,48.72,0.0,0.0
29232,2013,5,2,23,1,68.0,61.0,60.0,59.0,5.0,45.0,1013.0,17.0,SE,54.53,0.0,0.0
29233,2013,5,3,0,1,58.0,65.0,55.0,68.0,4.0,41.0,1013.0,17.0,SE,58.55,0.0,0.0
29234,2013,5,3,1,1,81.0,84.0,71.0,82.0,7.0,66.0,1015.0,13.0,NE,4.02,0.0,0.0
29235,2013,5,3,2,1,59.0,60.0,61.0,60.0,9.0,81.0,1016.0,12.0,SE,1.79,0.0,0.0
29236,2013,5,3,3,1,44.0,53.0,48.0,44.0,9.0,76.0,1016.0,13.0,SE,4.92,0.1,0.1
29237,2013,5,3,4,1,42.0,53.0,33.0,48.0,9.0,81.0,1016.0,12.0,cv,0.89,0.0,0.0
29238,2013,5,3,5,1,48.0,56.0,53.0,52.0,9.0,81.0,1017.0,12.0,NW,0.89,0.0,0.0
29239,2013,5,3,6,1,35.0,55.0,32.0,51.0,9.0,76.0,1017.0,13.0,cv,0.89,0.0,0.0
29240,2013,5,3,7,1,37.0,51.0,47.0,51.0,10.0,76.0,1018.0,14.0,NW,1.79,0.0,0.0
29241,2013,5,3,8,1,45.0,43.0,47.0,56.0,8.0,58.0,1018.0,16.0,NW,3.58,0.0,0.0
29242,2013,5,3,9,1,49.0,48.0,52.0,57.0,8.0,55.0,1018.0,17.0,cv,0.89,0.0,0.0
29243,2013,5,3,10,1,48.0,55.0,62.0,63.0,9.0,52.0,1018.0,19.0,cv,1.78,0.0,0.0
29244,2013,5,3,11,1,54.0,60.0,66.0,61.0,7.0,45.0,1018.0,19.0,cv,3.57,0.0,0.0
29245,2013,5,3,12,1,56.0,64.0,69.0,69.0,6.0,39.0,1018.0,20.0,cv,4.46,0.0,0.0
29246,2013,5,3,13,1,72.0,68.0,49.0,71.0,7.0,40.0,1017.0,21.0,cv,6.25,0.0,0.0
29247,2013,5,3,14,1,62.0,67.0,74.0,73.0,5.0,32.0,1016.0,22.0,SE,3.13,0.0,0.0
29248,2013,5,3,15,1,59.0,67.0,66.0,67.0,5.0,32.0,1016.0,22.0,cv,1.79,0.0,0.0
29249,2013,5,3,16,1,63.0,54.0,38.0,60.0,5.0,32.0,1015.0,22.0,SE,4.02,0.0,0.0
29250,2013,5,3,17,1,53.0,51.0,50.0,57.0,4.0,30.0,1015.0,22.0,SE,8.04,0.0,0.0
29251,2013,5,3,18,1,56.0,52.0,55.0,52.0,4.0,32.0,1015.0,21.0,SE,12.96,0.0,0.0
29252,2013,5,3,19,1,73.0,57.0,64.0,66.0,5.0,39.0,1015.0,19.0,SE,16.98,0.0,0.0
29253,2013,5,3,20,1,73.0,64.0,67.0,72.0,6.0,42.0,1016.0,19.0,SE,20.11,0.0,0.0
29254,2013,5,3,21,1,76.0,66.0,71.0,77.0,7.0,55.0,1016.0,16.0,SE,23.24,0.0,0.0
29255,2013,5,3,22,1,95.0,,87.0,96.0,7.0,51.0,1016.0,17.0,SE,25.03,0.0,0.0
29256,2013,5,3,23,1,80.0,89.0,85.0,86.0,7.0,55.0,1017.0,16.0,SE,26.82,0.0,0.0
29257,2013,5,4,0,1,73.0,67.0,71.0,71.0,7.0,58.0,1017.0,15.0,SE,30.84,0.0,0.0
29258,2013,5,4,1,1,74.0,68.0,70.0,67.0,7.0,58.0,1017.0,15.0,SE,34.86,0.0,0.0
29259,2013,5,4,2,1,77.0,69.0,73.0,74.0,7.0,62.0,1017.0,14.0,SE,36.65,0.0,0.0
29260,2013,5,4,3,1,86.0,79.0,83.0,83.0,7.0,62.0,1017.0,14.0,SE,39.78,0.0,0.0
29261,2013,5,4,4,1,92.0,92.0,88.0,88.0,7.0,66.0,1017.0,13.0,SE,42.91,0.0,0.0
29262,2013,5,4,5,1,100.0,98.0,92.0,98.0,7.0,66.0,1017.0,13.0,SE,46.04,0.0,0.0
29263,2013,5,4,6,1,112.0,100.0,109.0,112.0,8.0,76.0,1018.0,12.0,NE,1.79,0.0,0.0
29264,2013,5,4,7,1,127.0,173.0,119.0,124.0,9.0,71.0,1018.0,14.0,SE,1.79,0.0,0.0
29265,2013,5,4,8,1,139.0,127.0,136.0,131.0,10.0,67.0,1018.0,16.0,SE,3.58,0.0,0.0
29266,2013,5,4,9,1,147.0,137.0,142.0,139.0,9.0,55.0,1018.0,18.0,SE,5.37,0.0,0.0
29267,2013,5,4,10,1,124.0,115.0,139.0,117.0,10.0,55.0,1018.0,19.0,cv,1.79,0.0,0.0
29268,2013,5,4,11,1,75.0,187.0,58.0,83.0,9.0,40.0,1017.0,23.0,SE,7.15,0.0,0.0
29269,2013,5,4,12,1,65.0,77.0,92.0,82.0,7.0,35.0,1017.0,23.0,SE,14.3,0.0,0.0
29270,2013,5,4,13,1,74.0,69.0,42.0,78.0,5.0,29.0,1016.0,24.0,SE,19.22,0.0,0.0
29271,2013,5,4,14,1,57.0,65.0,64.0,70.0,3.0,25.0,1015.0,24.0,SE,26.37,0.0,0.0
29272,2013,5,4,15,1,55.0,69.0,55.0,64.0,2.0,22.0,1015.0,25.0,SE,32.18,0.0,0.0
29273,2013,5,4,16,1,66.0,67.0,58.0,65.0,0.0,19.0,1014.0,25.0,SE,36.2,0.0,0.0
29274,2013,5,4,17,1,64.0,67.0,46.0,54.0,-1.0,17.0,1014.0,25.0,SE,42.01,0.0,0.0
29275,2013,5,4,18,1,69.0,64.0,54.0,65.0,-1.0,19.0,1014.0,24.0,SE,47.82,0.0,0.0
29276,2013,5,4,19,1,70.0,68.0,67.0,71.0,1.0,23.0,1014.0,23.0,SE,51.84,0.0,0.0
29277,2013,5,4,20,1,73.0,71.0,66.0,75.0,3.0,30.0,1015.0,21.0,SE,54.97,0.0,0.0
29278,2013,5,4,21,1,78.0,73.0,74.0,80.0,4.0,34.0,1016.0,20.0,SE,56.76,0.0,0.0
29279,2013,5,4,22,1,88.0,92.0,77.0,84.0,9.0,63.0,1016.0,16.0,SE,57.65,0.0,0.0
29280,2013,5,4,23,1,105.0,126.0,91.0,104.0,8.0,55.0,1016.0,17.0,SE,59.44,0.0,0.0
29281,2013,5,5,0,1,114.0,147.0,109.0,134.0,8.0,55.0,1016.0,17.0,SE,61.23,0.0,0.0
29282,2013,5,5,1,1,119.0,155.0,124.0,136.0,8.0,58.0,1016.0,16.0,SE,63.02,0.0,0.0
29283,2013,5,5,2,1,124.0,152.0,129.0,145.0,9.0,67.0,1016.0,15.0,SE,64.81,0.0,0.0
29284,2013,5,5,3,1,129.0,150.0,140.0,144.0,9.0,71.0,1016.0,14.0,cv,0.89,0.0,0.0
29285,2013,5,5,4,1,135.0,157.0,141.0,153.0,8.0,67.0,1017.0,14.0,cv,1.34,0.0,0.0
29286,2013,5,5,5,1,135.0,162.0,141.0,167.0,9.0,81.0,1017.0,12.0,NE,0.89,0.0,0.0
29287,2013,5,5,6,1,158.0,156.0,157.0,157.0,9.0,81.0,1017.0,12.0,cv,0.89,0.0,0.0
29288,2013,5,5,7,1,158.0,156.0,157.0,152.0,10.0,72.0,1018.0,15.0,NE,0.89,0.0,0.0
29289,2013,5,5,8,1,176.0,170.0,175.0,166.0,8.0,55.0,1018.0,17.0,SE,1.79,0.0,0.0
29290,2013,5,5,9,1,188.0,187.0,187.0,169.0,10.0,55.0,1018.0,19.0,cv,0.89,0.0,0.0
29291,2013,5,5,10,1,188.0,187.0,194.0,161.0,10.0,49.0,1018.0,21.0,cv,1.78,0.0,0.0
29292,2013,5,5,11,1,183.0,186.0,500.0,156.0,11.0,46.0,1018.0,23.0,cv,2.67,0.0,0.0
29293,2013,5,5,12,1,194.0,193.0,216.0,172.0,12.0,44.0,1017.0,25.0,cv,3.56,0.0,0.0
29294,2013,5,5,13,1,203.0,206.0,221.0,177.0,12.0,41.0,1016.0,26.0,cv,4.45,0.0,0.0
29295,2013,5,5,14,1,203.0,205.0,221.0,182.0,11.0,36.0,1016.0,27.0,SE,3.13,0.0,0.0
29296,2013,5,5,15,1,198.0,194.0,213.0,179.0,11.0,36.0,1015.0,27.0,SE,6.26,0.0,0.0
29297,2013,5,5,16,1,207.0,203.0,219.0,187.0,12.0,39.0,1014.0,27.0,SE,10.28,0.0,0.0
29298,2013,5,5,17,1,222.0,206.0,159.0,209.0,13.0,41.0,1013.0,27.0,SE,14.3,0.0,0.0
29299,2013,5,5,18,1,230.0,207.0,230.0,211.0,13.0,44.0,1013.0,26.0,SE,18.32,0.0,0.0
29300,2013,5,5,19,1,239.0,216.0,242.0,230.0,13.0,47.0,1014.0,25.0,SE,22.34,0.0,0.0
29301,2013,5,5,20,1,253.0,238.0,260.0,254.0,14.0,60.0,1014.0,22.0,SE,25.47,0.0,0.0
29302,2013,5,5,21,1,264.0,260.0,224.0,271.0,15.0,60.0,1015.0,23.0,SE,29.49,0.0,0.0
29303,2013,5,5,22,1,275.0,299.0,160.0,275.0,15.0,68.0,1015.0,21.0,SE,31.28,0.0,0.0
29304,2013,5,5,23,1,272.0,326.0,148.0,284.0,15.0,77.0,1015.0,19.0,cv,0.89,0.0,0.0
29305,2013,5,6,0,1,287.0,359.0,149.0,297.0,15.0,82.0,1015.0,18.0,SE,0.89,0.0,0.0
29306,2013,5,6,1,1,291.0,396.0,143.0,314.0,15.0,82.0,1015.0,18.0,SE,1.78,0.0,0.0
29307,2013,5,6,2,1,292.0,431.0,122.0,301.0,15.0,88.0,1015.0,17.0,cv,0.89,0.0,0.0
29308,2013,5,6,3,1,301.0,415.0,149.0,320.0,14.0,87.0,1015.0,16.0,cv,1.78,0.0,0.0
29309,2013,5,6,4,1,313.0,437.0,149.0,315.0,14.0,93.0,1015.0,15.0,NE,0.89,0.0,0.0
29310,2013,5,6,5,1,312.0,437.0,165.0,318.0,14.0,93.0,1015.0,15.0,cv,0.89,0.0,0.0
29311,2013,5,6,6,1,318.0,444.0,146.0,312.0,14.0,93.0,1015.0,15.0,cv,1.34,0.0,0.0
29312,2013,5,6,7,1,311.0,421.0,161.0,286.0,16.0,93.0,1015.0,17.0,NE,0.89,0.0,0.0
29313,2013,5,6,8,1,271.0,408.0,183.0,271.0,15.0,72.0,1016.0,20.0,cv,0.89,0.0,0.0
29314,2013,5,6,9,1,284.0,391.0,186.0,261.0,16.0,64.0,1015.0,23.0,cv,1.78,0.0,0.0
29315,2013,5,6,10,1,300.0,383.0,267.0,266.0,15.0,57.0,1015.0,24.0,cv,2.67,0.0,0.0
29316,2013,5,6,11,1,315.0,408.0,284.0,265.0,16.0,54.0,1015.0,26.0,cv,3.56,0.0,0.0
29317,2013,5,6,12,1,307.0,408.0,283.0,259.0,16.0,50.0,1014.0,27.0,SE,3.13,0.0,0.0
29318,2013,5,6,13,1,166.0,308.0,208.0,171.0,14.0,39.0,1014.0,29.0,cv,1.79,0.0,0.0
29319,2013,5,6,14,1,136.0,186.0,156.0,103.0,11.0,30.0,1013.0,30.0,SE,4.02,0.0,0.0
29320,2013,5,6,15,1,125.0,171.0,152.0,103.0,9.0,25.0,1012.0,31.0,SE,8.04,0.0,0.0
29321,2013,5,6,16,1,90.0,127.0,49.0,82.0,8.0,23.0,1012.0,31.0,SE,12.96,0.0,0.0
29322,2013,5,6,17,1,58.0,136.0,36.0,85.0,7.0,23.0,1012.0,30.0,SE,17.88,0.0,0.0
29323,2013,5,6,18,1,131.0,147.0,83.0,90.0,7.0,26.0,1012.0,28.0,SE,21.9,0.0,0.0
29324,2013,5,6,19,1,149.0,209.0,130.0,135.0,8.0,30.0,1012.0,27.0,SE,25.92,0.0,0.0
29325,2013,5,6,20,1,149.0,216.0,130.0,148.0,10.0,38.0,1013.0,25.0,SE,27.71,0.0,0.0
29326,2013,5,6,21,1,155.0,216.0,145.0,143.0,11.0,46.0,1014.0,23.0,SE,29.5,0.0,0.0
29327,2013,5,6,22,1,158.0,213.0,158.0,137.0,14.0,68.0,1014.0,20.0,cv,0.89,0.0,0.0
29328,2013,5,6,23,1,155.0,235.0,170.0,161.0,14.0,72.0,1014.0,19.0,cv,1.34,0.0,0.0
29329,2013,5,7,0,1,172.0,228.0,97.0,157.0,14.0,77.0,1015.0,18.0,SE,1.79,0.0,0.0
29330,2013,5,7,1,1,172.0,256.0,67.0,170.0,14.0,77.0,1015.0,18.0,SE,2.68,0.0,0.0
29331,2013,5,7,2,1,182.0,262.0,56.0,156.0,14.0,77.0,1014.0,18.0,cv,0.89,0.0,0.0
29332,2013,5,7,3,1,166.0,273.0,61.0,157.0,13.0,77.0,1015.0,17.0,cv,1.78,0.0,0.0
29333,2013,5,7,4,1,158.0,359.0,82.0,169.0,13.0,77.0,1015.0,17.0,NE,0.89,0.0,0.0
29334,2013,5,7,5,1,166.0,319.0,66.0,185.0,13.0,87.0,1015.0,15.0,cv,0.89,0.0,0.0
29335,2013,5,7,6,1,179.0,341.0,166.0,217.0,13.0,82.0,1015.0,16.0,NE,0.89,0.0,0.0
29336,2013,5,7,7,1,169.0,430.0,207.0,230.0,14.0,77.0,1016.0,18.0,cv,0.89,0.0,0.0
29337,2013,5,7,8,1,181.0,430.0,323.0,251.0,14.0,68.0,1016.0,20.0,cv,1.78,0.0,0.0
29338,2013,5,7,9,1,207.0,424.0,340.0,251.0,16.0,64.0,1017.0,23.0,cv,2.67,0.0,0.0
29339,2013,5,7,10,1,207.0,422.0,340.0,246.0,16.0,60.0,1017.0,24.0,cv,3.56,0.0,0.0
29340,2013,5,7,11,1,184.0,338.0,,194.0,16.0,57.0,1017.0,25.0,SE,1.79,0.0,0.0
29341,2013,5,7,12,1,146.0,240.0,143.0,137.0,15.0,47.0,1016.0,27.0,SE,4.92,0.0,0.0
29342,2013,5,7,13,1,146.0,240.0,143.0,127.0,14.0,42.0,1015.0,28.0,SE,8.05,0.0,0.0
29343,2013,5,7,14,1,138.0,216.0,129.0,130.0,13.0,37.0,1014.0,29.0,SE,11.18,0.0,0.0
29344,2013,5,7,15,1,,,,143.0,11.0,32.0,1014.0,29.0,SE,16.1,0.0,0.0
29345,2013,5,7,16,1,142.0,211.0,139.0,143.0,12.0,34.0,1013.0,29.0,SE,20.12,0.0,0.0
29346,2013,5,7,17,1,171.0,242.0,151.0,153.0,13.0,39.0,1013.0,28.0,SE,23.25,0.0,0.0
29347,2013,5,7,18,1,151.0,268.0,164.0,172.0,12.0,37.0,1013.0,28.0,SE,26.38,0.0,0.0
29348,2013,5,7,19,1,192.0,321.0,175.0,182.0,13.0,41.0,1013.0,27.0,SE,30.4,0.0,0.0
29349,2013,5,7,20,1,192.0,279.0,175.0,164.0,12.0,41.0,1013.0,26.0,SE,34.42,0.0,0.0
29350,2013,5,7,21,1,170.0,287.0,161.0,166.0,9.0,38.0,1014.0,24.0,SE,38.44,0.0,0.0
29351,2013,5,7,22,1,170.0,352.0,161.0,199.0,11.0,49.0,1014.0,22.0,SE,41.57,0.0,0.0
29352,2013,5,7,23,1,188.0,400.0,186.0,196.0,11.0,52.0,1014.0,21.0,SE,44.7,0.0,0.0
29353,2013,5,8,0,1,228.0,406.0,222.0,223.0,11.0,52.0,1014.0,21.0,SE,46.49,0.0,0.0
29354,2013,5,8,1,1,208.0,452.0,208.0,218.0,10.0,52.0,1014.0,20.0,SE,48.28,0.0,0.0
29355,2013,5,8,2,1,184.0,312.0,250.0,272.0,10.0,55.0,1014.0,19.0,SE,50.07,0.0,0.0
29356,2013,5,8,3,1,180.0,242.0,143.0,172.0,11.0,63.0,1014.0,18.0,cv,0.89,0.0,0.0
29357,2013,5,8,4,1,180.0,222.0,143.0,137.0,10.0,67.0,1014.0,16.0,cv,1.34,0.0,0.0
29358,2013,5,8,5,1,127.0,215.0,118.0,119.0,10.0,67.0,1014.0,16.0,SE,1.79,0.0,0.0
29359,2013,5,8,6,1,126.0,235.0,117.0,116.0,10.0,59.0,1014.0,18.0,SE,4.92,0.0,0.0
29360,2013,5,8,7,1,99.0,,120.0,120.0,9.0,55.0,1015.0,18.0,cv,0.89,0.0,0.0
29361,2013,5,8,8,1,137.0,235.0,134.0,135.0,10.0,52.0,1015.0,20.0,SE,3.13,0.0,0.0
29362,2013,5,8,9,1,,230.0,126.0,126.0,9.0,49.0,1015.0,20.0,SE,6.26,0.0,0.0
29363,2013,5,8,10,1,,219.0,120.0,123.0,10.0,46.0,1015.0,22.0,SE,9.39,0.0,0.0
29364,2013,5,8,11,1,96.0,230.0,124.0,116.0,10.0,46.0,1015.0,22.0,SE,13.41,0.0,0.0
29365,2013,5,8,12,1,161.0,260.0,146.0,141.0,11.0,46.0,1014.0,23.0,SE,16.54,0.0,0.0
29366,2013,5,8,13,1,182.0,287.0,174.0,163.0,12.0,46.0,1014.0,24.0,SE,20.56,0.0,0.0
29367,2013,5,8,14,1,181.0,243.0,174.0,148.0,13.0,56.0,1014.0,22.0,SE,25.48,0.0,0.0
29368,2013,5,8,15,1,172.0,234.0,133.0,139.0,13.0,53.0,1013.0,23.0,SE,29.5,0.0,0.0
29369,2013,5,8,16,1,115.0,143.0,116.0,88.0,14.0,56.0,1013.0,23.0,SE,32.63,0.0,0.0
29370,2013,5,8,17,1,92.0,97.0,62.0,68.0,13.0,53.0,1012.0,23.0,SE,35.76,0.0,0.0
29371,2013,5,8,18,1,131.0,80.0,56.0,60.0,13.0,56.0,1012.0,22.0,SE,38.89,0.0,0.0
29372,2013,5,8,19,1,109.0,101.0,103.0,103.0,12.0,53.0,1012.0,22.0,SE,40.68,0.0,0.0
29373,2013,5,8,20,1,109.0,114.0,103.0,77.0,12.0,56.0,1012.0,21.0,SE,42.47,0.0,0.0
29374,2013,5,8,21,1,80.0,81.0,84.0,42.0,12.0,53.0,1013.0,22.0,SE,44.26,0.0,0.0
29375,2013,5,8,22,1,39.0,64.0,45.0,35.0,10.0,52.0,1013.0,20.0,SE,49.18,0.0,0.0
29376,2013,5,8,23,1,49.0,84.0,42.0,42.0,10.0,52.0,1013.0,20.0,SE,53.2,0.0,0.0
29377,2013,5,9,0,1,28.0,85.0,53.0,53.0,10.0,55.0,1012.0,19.0,NW,3.13,0.0,0.0
29378,2013,5,9,1,1,29.0,84.0,54.0,54.0,10.0,55.0,1012.0,19.0,SE,1.79,0.0,0.0
29379,2013,5,9,2,1,53.0,105.0,49.0,48.0,11.0,63.0,1011.0,18.0,SE,3.58,0.0,0.0
29380,2013,5,9,3,1,26.0,127.0,51.0,49.0,12.0,72.0,1011.0,17.0,SE,5.37,0.0,0.0
29381,2013,5,9,4,1,29.0,139.0,59.0,55.0,12.0,72.0,1011.0,17.0,SE,7.16,0.0,0.0
29382,2013,5,9,5,1,33.0,155.0,50.0,56.0,12.0,72.0,1011.0,17.0,SE,8.95,0.0,0.0
29383,2013,5,9,6,1,33.0,132.0,50.0,64.0,12.0,72.0,1011.0,17.0,SE,12.08,0.0,0.0
29384,2013,5,9,7,1,63.0,100.0,64.0,52.0,12.0,72.0,1011.0,17.0,SE,16.1,0.0,0.0
29385,2013,5,9,8,1,59.0,48.0,51.0,17.0,11.0,67.0,1011.0,17.0,SE,20.12,0.0,0.0
29386,2013,5,9,9,1,30.0,57.0,16.0,21.0,11.0,67.0,1012.0,17.0,SE,23.25,0.0,0.0
29387,2013,5,9,10,1,3.0,55.0,17.0,24.0,12.0,72.0,1011.0,17.0,SE,26.38,0.0,0.0
29388,2013,5,9,11,1,26.0,55.0,21.0,25.0,12.0,67.0,1011.0,18.0,SE,30.4,0.0,0.0
29389,2013,5,9,12,1,29.0,,25.0,35.0,11.0,63.0,1010.0,18.0,SE,33.53,0.0,0.0
29390,2013,5,9,13,1,10.0,21.0,34.0,28.0,12.0,67.0,1010.0,18.0,SE,35.32,0.0,0.0
29391,2013,5,9,14,1,37.0,43.0,31.0,47.0,11.0,56.0,1009.0,20.0,SE,38.45,0.0,0.0
29392,2013,5,9,15,1,37.0,49.0,31.0,53.0,12.0,59.0,1008.0,20.0,SE,41.58,0.0,0.0
29393,2013,5,9,16,1,39.0,57.0,55.0,60.0,12.0,63.0,1008.0,19.0,SE,44.71,0.0,0.0
29394,2013,5,9,17,1,62.0,64.0,61.0,60.0,12.0,63.0,1007.0,19.0,SE,46.5,0.0,0.0
29395,2013,5,9,18,1,63.0,64.0,57.0,66.0,12.0,63.0,1007.0,19.0,SE,48.29,0.0,0.0
29396,2013,5,9,19,1,59.0,67.0,66.0,64.0,12.0,67.0,1007.0,18.0,cv,0.89,0.0,0.0
29397,2013,5,9,20,1,61.0,65.0,65.0,60.0,12.0,77.0,1008.0,16.0,SE,1.79,0.0,0.0
29398,2013,5,9,21,1,56.0,58.0,59.0,64.0,12.0,82.0,1008.0,15.0,SE,3.58,0.0,0.0
29399,2013,5,9,22,1,66.0,63.0,58.0,65.0,12.0,82.0,1008.0,15.0,SE,5.37,0.0,0.0
29400,2013,5,9,23,1,74.0,82.0,64.0,73.0,12.0,87.0,1008.0,14.0,cv,0.89,0.0,0.0
29401,2013,5,10,0,1,86.0,92.0,76.0,76.0,11.0,87.0,1007.0,13.0,SE,3.13,0.0,0.0
29402,2013,5,10,1,1,94.0,92.0,96.0,93.0,10.0,87.0,1006.0,12.0,cv,0.89,0.0,0.0
29403,2013,5,10,2,1,102.0,95.0,92.0,97.0,10.0,93.0,1005.0,11.0,cv,1.78,0.0,0.0
29404,2013,5,10,3,1,103.0,114.0,96.0,108.0,10.0,93.0,1004.0,11.0,SE,0.89,0.0,0.0
29405,2013,5,10,4,1,102.0,125.0,92.0,105.0,7.0,93.0,1003.0,8.0,NW,0.89,0.0,0.0
29406,2013,5,10,5,1,106.0,120.0,89.0,108.0,9.0,100.0,1003.0,9.0,cv,0.89,0.0,0.0
29407,2013,5,10,6,1,112.0,129.0,95.0,116.0,9.0,100.0,1003.0,9.0,cv,1.78,0.0,0.0
29408,2013,5,10,7,1,93.0,119.0,79.0,98.0,11.0,93.0,1003.0,12.0,cv,2.67,0.0,0.0
29409,2013,5,10,8,1,28.0,38.0,29.0,27.0,13.0,82.0,1003.0,16.0,cv,4.46,0.0,0.0
29410,2013,5,10,9,1,12.0,18.0,13.0,9.0,1.0,23.0,1003.0,23.0,NW,7.15,0.0,0.0
29411,2013,5,10,10,1,10.0,18.0,10.0,13.0,-1.0,17.0,1002.0,25.0,NW,15.2,0.0,0.0
29412,2013,5,10,11,1,12.0,13.0,8.0,16.0,-3.0,13.0,1002.0,27.0,NW,27.27,0.0,0.0
29413,2013,5,10,12,1,9.0,6.0,7.0,14.0,3.0,21.0,1001.0,27.0,NE,4.02,0.0,0.0
